,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,structure_quality,SALE_PRC
796,7380,1084,0,7099.3,33685.7,4287.6,42346.3,42346.3,4874.1,64,0,2,154000.0
4580,27442,2173,222,8978.8,9152.7,3266.3,51690.7,9861.5,8114.6,52,0,2,830000.0
6657,9030,4201,42005,4587.4,42374.3,4175.6,47476.7,31970.8,4006.4,0,0,5,2007000.0
12956,6520,1880,3132,10822.1,44595.5,36223.8,86955.9,38479.1,13119.2,22,0,4,315000.0
6041,12115,2057,1999,5610.6,30079.4,8833.0,51968.0,15632.5,5468.4,47,0,4,400000.0
4288,10010,2238,440,1631.8,16250.3,6805.3,44219.5,6831.7,5778.9,26,0,4,570000.0
6152,9915,2172,2756,8740.6,35390.5,13608.5,56990.9,19154.8,8962.6,52,0,4,275000.0
11627,3617,1958,2850,8312.1,56799.3,25779.0,73080.5,42026.2,6076.2,30,0,4,279000.0
11610,3600,1577,2691,13313.7,55980.5,26889.9,74120.5,39532.9,10093.3,32,0,4,209000.0
2546,7688,2728,297,18795.1,3774.8,696.4,30164.9,17242.0,9300.9,50,0,4,1000000.0
1941,5400,1715,0,2592.6,20102.2,594.3,23266.9,23266.9,8384.7,21,0,5,497500.0
11982,3803,1482,2058,18360.9,53374.8,26874.6,73375.4,35563.9,8552.5,10,0,4,310000.0
3819,6750,1592,5052,1568.9,4159.4,3282.0,7168.6,7168.6,1415.1,60,0,4,500000.0
6415,7500,1640,750,9681.8,32806.8,5335.6,49873.9,23642.6,6965.2,58,0,4,275000.0
6189,7500,1243,4452,14883.5,43007.4,22037.0,65820.7,25190.6,425.1,9,0,2,335000.0
8177,7130,1211,0,3885.3,24809.9,4975.2,98306.9,48764.6,8373.7,12,0,2,200000.0
11783,6433,2623,15614,13156.8,62852.8,33656.6,80965.4,45714.6,12371.7,11,0,4,400000.0
5715,15000,2300,2860,2477.5,25570.2,24457.9,71040.7,20133.7,2234.5,47,0,2,401000.0
3755,7150,1495,2235,2151.5,5506.5,4463.6,14070.3,10984.2,4503.9,73,0,2,297000.0
6291,3350,2001,0,16651.7,44075.7,17533.3,63539.1,28160.8,1176.8,37,0,4,330000.0
3482,9500,3197,27175,6386.2,12006.5,3713.1,27688.3,3842.7,13816.9,28,0,5,1349000.0
10550,8978,1311,4284,20171.0,28013.8,18754.8,127696.9,79202.4,2109.1,59,0,2,98900.0
591,10650,2018,20574,8332.3,21931.0,2889.1,48160.5,47099.2,6952.8,61,0,2,305000.0
8703,7150,2256,2200,3985.0,18364.6,4101.9,99776.8,51552.5,4723.6,44,0,2,195000.0
9156,8132,1968,29848,14729.2,8414.2,6237.3,84738.9,39541.3,10448.0,45,0,4,265000.0
13163,4000,1495,0,951.7,30807.0,19678.0,85889.2,34836.8,4525.9,28,0,4,236000.0
1041,6292,1787,0,9900.8,48322.1,2918.8,58845.8,58845.8,664.6,6,0,4,225000.0
4672,4500,2134,2396,2463.1,20457.1,14207.2,54087.1,3276.0,2062.8,37,0,4,465000.0
12325,6039,2407,2534,9085.4,59776.7,44723.5,90592.8,47726.8,23136.2,14,0,4,341100.0
2517,5600,1673,0,12623.6,1894.0,246.1,45256.1,34686.3,26750.4,36,0,5,710000.0
2221,5350,1266,280,947.1,30898.2,9956.3,23575.8,23575.8,5396.1,21,0,2,175000.0
7608,6000,2145,0,11150.1,34834.5,768.5,63464.8,63464.8,1409.2,6,0,2,275000.0
9147,7500,1423,1896,5195.4,18380.7,834.3,90851.5,42632.9,545.9,12,0,2,245000.0
3532,7500,2459,36222,10076.8,15330.8,6515.5,27501.4,5155.8,9934.7,6,0,5,1138000.0
5173,17316,2980,53823,13446.7,4639.1,0.0,61471.7,20505.3,17508.9,11,0,5,1940000.0
8700,7500,1381,1832,5122.1,17186.8,4983.3,100162.0,52213.1,4007.5,33,0,2,142000.0
5993,7875,1821,284,2568.9,30214.9,12780.5,54886.9,12809.5,3317.8,34,0,4,390000.0
8898,4318,1606,0,10019.8,12115.6,3375.2,93114.4,47170.3,4904.5,28,0,4,199000.0
11830,5000,2202,760,11213.3,66830.5,36725.2,84056.9,50129.6,12344.6,7,0,4,365000.0
960,7500,1392,1008,4457.9,39912.2,1040.7,54259.8,54259.8,2617.0,66,0,4,135000.0
10355,6000,2190,0,19095.9,27003.6,16048.4,131392.4,83467.5,2176.7,11,0,2,225000.0
10239,4000,2483,0,18463.2,27051.7,15729.1,134289.5,86639.5,4824.5,10,0,2,227000.0
3710,10425,1061,1179,7116.5,10499.2,8098.1,16502.9,7347.0,8278.5,77,0,1,280000.0
5046,15000,4039,35575,6241.8,7405.3,7118.4,73845.8,26979.4,15523.0,26,0,5,788000.0
883,9360,1394,1775,4963.2,30141.6,3941.5,47182.4,47182.4,1221.9,31,0,2,178000.0
4450,16553,4433,50925,3015.9,24249.6,14651.2,53358.8,6491.0,2763.4,1,0,5,1600000.0
12202,4400,1610,0,16500.1,56099.6,36734.6,82717.6,41329.2,16877.9,34,0,4,295000.0
10263,7505,2217,440,8908.1,36733.9,25418.5,139609.3,90687.1,906.9,0,0,2,275000.0
7320,7500,1951,21456,1300.6,14323.8,3007.7,57379.9,57379.9,975.9,54,0,4,400000.0
7889,11046,1775,4672,16021.9,45445.3,2215.4,68326.4,68326.4,5871.9,33,0,4,205000.0
7359,3850,2405,37434,1391.2,22479.1,546.7,63338.0,61381.8,1582.4,2,0,5,440000.0
12156,5219,1429,996,14124.0,57730.8,39010.7,85115.0,43577.5,19300.3,20,0,4,229900.0
8718,9248,2706,6870,11665.2,12293.6,6405.3,103621.2,56992.9,720.3,12,0,2,300000.0
12204,4400,2001,0,16443.7,56252.3,36750.2,82765.6,41448.1,16956.4,34,0,4,275000.0
1835,8475,1974,3408,1946.7,18599.9,1614.1,32608.8,30898.1,10615.2,51,0,4,616000.0
8507,7100,1594,0,3951.9,23138.0,5066.0,100401.2,51160.2,8800.3,10,0,2,260000.0
4606,53579,4362,42052,9384.1,6621.0,1562.8,47575.5,10973.3,10377.3,26,0,4,2637500.0
12942,4260,2143,5263,9372.2,43642.1,34825.4,87348.2,38460.6,12960.7,30,0,4,319000.0
4403,8785,1279,2977,5578.8,14242.7,4000.2,36808.2,13232.3,9163.0,68,0,4,370000.0
7872,10994,1273,9600,18886.6,49697.6,1337.7,68874.2,68874.2,6746.0,25,0,5,238000.0
2450,5000,1176,1788,1699.1,21469.2,3587.1,11146.6,11146.6,1494.2,31,0,2,350000.0
13332,16222,2622,25399,1780.6,42468.5,29464.9,95154.1,44622.0,16255.3,27,0,4,398000.0
5848,10360,2397,26339,597.6,29664.3,24518.2,64790.5,15326.7,840.9,39,0,4,405000.0
8969,7700,1304,4306,6780.9,15437.1,1837.3,93010.7,45995.3,2129.0,10,0,2,235000.0
5595,14480,2721,20944,6920.7,19821.2,18546.7,72016.1,21120.9,8162.1,37,0,2,480000.0
3154,6000,1854,800,5862.0,18864.6,4003.2,26723.1,8445.8,5200.7,60,0,4,349000.0
12061,7500,2235,23900,14044.9,49721.9,21139.3,68131.9,33881.8,3917.3,49,0,4,340000.0
6790,4050,3079,29990,8111.3,56886.7,10718.4,58902.0,46371.5,9802.6,0,0,5,782000.0
13671,8813,2137,2745,2870.5,40918.9,23911.6,99678.5,48643.3,17994.0,22,0,4,307000.0
1160,9590,2024,9548,8078.3,51894.3,7599.7,45670.7,44836.5,12448.8,14,0,4,350000.0
7964,7500,1473,1475,20078.8,47750.1,994.8,69365.1,69365.1,2310.8,31,0,5,233000.0
8521,4140,2713,1120,11191.2,16236.2,8995.9,106046.3,58505.0,2839.8,0,0,2,318900.0
11172,3500,1562,3769,2451.1,71871.6,6552.6,69979.8,61668.4,7107.3,26,0,4,270000.0
6076,3150,1794,0,6574.4,35010.4,19259.7,61819.3,17207.1,6742.4,36,0,4,280000.0
2154,12960,2340,7407,1214.3,30277.8,7330.3,23848.6,23848.6,3743.8,56,0,4,240000.0
1458,9087,2837,0,1247.2,33663.4,4715.7,26377.6,26377.6,4619.1,59,0,2,205000.0
1206,6300,1204,10051,7979.3,53866.6,4989.2,48138.8,48052.7,12641.4,28,0,4,255000.0
7364,5215,2405,960,1042.9,21688.7,1309.5,62837.8,61429.7,1239.0,3,0,5,430000.0
13331,9000,2971,19000,154.4,37955.2,25554.3,91364.1,40583.5,11648.9,24,0,4,340000.0
2742,10855,2978,38889,4944.3,33392.6,741.6,30549.9,24541.5,4650.7,66,1,4,344200.0
6307,2250,1241,0,16165.3,43214.2,16436.8,62465.6,27728.7,2147.8,38,0,4,235000.0
11503,4347,2083,3753,2288.8,56937.6,24193.0,70743.0,44499.7,2605.4,18,0,4,347000.0
12880,4682,1770,0,13792.4,45838.4,38487.3,85560.3,37920.5,12888.3,29,0,4,295000.0
10440,6766,3298,1176,21323.6,25320.0,15101.1,128655.4,80797.2,1771.7,13,0,2,333000.0
13105,9600,2219,24042,11627.6,39861.9,34202.6,76770.9,29146.9,4222.1,29,0,4,375000.0
7540,9000,1492,825,4840.5,29445.2,2180.5,64545.0,64545.0,6316.0,31,0,4,230000.0
12314,5500,2407,3596,7451.5,60767.5,46541.7,92393.2,49269.4,24575.0,13,0,4,355000.0
4359,14500,1699,1323,890.2,18250.9,5844.7,41930.4,11956.0,4672.9,63,0,4,390000.0
1147,9711,1374,4301,6004.1,50200.9,7562.9,43700.3,43700.3,14501.7,28,0,4,286000.0
11601,10575,2139,21163,13647.7,51281.5,22458.7,69549.4,35343.4,5406.4,55,0,4,365000.0
6688,6554,3080,42038,11510.1,53574.4,15823.9,59435.8,43385.1,5966.5,26,0,5,790000.0
9838,6052,1607,1608,12786.7,18287.5,11616.5,108475.7,60617.1,1979.1,15,0,2,195000.0
6182,7500,1094,1645,12718.9,40563.7,20062.7,63444.2,22770.9,2971.9,41,0,2,279000.0
11924,7875,2866,3040,16784.2,58489.0,30893.4,77861.5,40669.3,13409.7,17,0,4,405000.0
7628,5000,1487,455,13879.4,37809.6,386.8,64419.8,64419.8,1448.1,11,0,2,182000.0
1886,11550,2085,1912,3038.2,21352.7,320.8,37786.3,37334.4,7573.7,30,0,4,430000.0
623,17939,1421,4905,3146.4,28310.9,19.3,51161.1,51161.1,728.1,77,0,2,117500.0
6755,5100,3803,9480,11485.2,58236.2,14688.3,61741.2,47816.8,5892.0,0,0,5,1757900.0
1339,6750,1484,3881,363.6,42037.6,4087.0,37537.4,33660.1,12698.1,67,0,4,267000.0
13778,4355,1764,7977,1003.1,38146.6,22058.4,97191.7,46129.4,15232.2,19,0,4,265000.0
13854,8536,2726,26625,3370.1,37925.4,24381.2,93808.9,42857.6,12845.2,17,0,2,402500.0
4387,10000,1467,792,4068.8,15522.1,4220.5,38338.1,14682.5,7648.9,28,0,4,449900.0
8000,4050,1848,1580,2974.8,45782.7,31807.6,98760.9,48325.2,19916.6,11,0,4,313000.0
3080,6000,1127,472,2464.3,21401.7,613.5,26542.4,11391.5,1815.9,60,0,4,225000.0
4834,16663,1684,20015,1639.7,13607.7,10991.7,63524.3,14531.9,10469.5,58,0,4,525000.0
3652,6800,2757,36171,8604.1,13583.0,7470.4,25236.7,3070.1,10132.3,26,0,4,870000.0
1501,5444,1336,2390,4315.2,37039.8,5321.3,30402.2,30402.2,7777.9,48,0,2,140000.0
11827,8417,2198,6256,10789.7,64947.2,34872.5,82211.0,48370.7,11142.9,11,0,4,375000.0
5942,5383,1440,0,8500.5,37565.1,24346.3,66954.1,20989.3,2517.1,30,0,4,307000.0
12269,6032,3120,30276,11423.2,62539.8,41241.8,87973.0,47921.7,22382.9,15,0,4,475500.0
3323,5000,1113,1560,1675.8,23486.8,368.1,43281.2,17146.0,794.4,52,0,4,260000.0
3889,10086,2901,9481,1267.6,2076.7,1446.0,14345.5,13756.7,2682.5,18,0,4,1310000.0
10289,8010,1957,288,14381.8,31223.4,19920.9,136060.9,87769.1,1848.8,10,0,2,202500.0
10798,3910,1995,0,11597.0,34976.9,23366.2,142881.9,94616.2,4749.0,11,0,2,220000.0
5844,9901,2521,26629,2397.5,31097.0,26126.1,66959.7,17786.6,2638.6,26,0,2,485000.0
7799,7972,1214,18415,12885.2,43910.8,3861.6,64709.0,64709.0,7294.5,35,0,4,202000.0
6210,7500,1541,2789,14270.4,42053.7,20408.8,64162.0,24276.9,1932.2,59,0,2,250000.0
7998,6826,2908,0,3065.1,45418.9,31461.1,98516.3,48053.2,19582.7,22,0,4,375000.0
11451,2651,1167,4460,4131.9,64386.4,2653.1,61663.5,54399.2,6335.3,28,0,5,245000.0
7017,4999,1447,5736,11017.8,56791.5,6939.9,51813.4,50837.1,9573.2,16,0,4,272000.0
4743,16544,4811,41361,3907.9,6344.5,182.2,35180.8,15496.9,16342.5,38,0,5,1850000.0
5794,3126,1817,1620,5464.0,33678.8,31123.8,73593.0,24289.5,964.3,18,0,4,280000.0
10296,3600,1913,0,17752.6,27838.1,16543.6,134075.7,86244.8,3725.5,10,0,2,195000.0
5563,8200,1634,1274,2817.6,26838.8,19579.1,79539.0,28478.1,901.1,46,0,2,130000.0
7978,8000,1181,3038,18023.2,42814.6,1687.0,65574.4,65574.4,1241.5,23,0,4,184000.0
3921,6250,1782,646,2163.9,5592.3,4945.2,18257.3,6983.3,8566.9,37,0,4,417000.0
10036,4000,2944,4330,17447.9,28216.6,16758.2,137013.1,89425.0,6385.4,0,0,2,321000.0
8293,4830,1356,2827,7393.6,27658.0,8195.4,95280.7,45148.2,6933.3,10,0,4,215000.0
5862,3400,1729,4843,3988.0,32608.9,26516.3,67820.6,19106.1,4229.1,23,0,4,326000.0
6050,8712,1395,11092,7253.3,32387.4,10462.6,53813.5,17521.7,7565.7,58,0,4,370000.0
8516,4448,2713,1200,11335.1,16248.5,9125.4,106188.1,58653.7,2708.4,0,0,2,308400.0
3038,6400,1442,13599,4273.5,24894.4,1735.5,33702.6,14578.2,4257.4,67,0,2,315000.0
8119,15008,3199,2240,8112.4,27904.5,9268.1,101934.0,51918.6,12842.7,0,0,2,445000.0
4714,13156,2388,28196,4698.5,7190.9,1418.9,36583.1,15452.4,15790.1,49,0,4,1050000.0
5181,16593,3013,22465,3223.4,9978.6,9337.2,67584.1,19561.6,15525.7,28,0,4,587500.0
5282,7250,938,2688,9907.9,15482.0,4194.8,82352.8,33396.6,6116.0,62,0,2,95000.0
1472,9345,1076,0,2978.6,35894.2,4864.9,28746.0,28746.0,6685.2,68,0,2,101000.0
7584,7500,2065,23414,6732.9,29355.1,158.0,61974.1,61974.1,6873.1,49,0,4,265000.0
6032,7500,2561,5893,6143.2,32609.2,11597.9,54784.2,16558.7,6738.4,57,0,4,437500.0
9209,10400,2090,5722,15384.8,7809.4,5781.4,83527.1,38318.3,11067.9,43,0,4,275000.0
12498,11900,2084,1900,18090.3,46329.9,36696.2,79915.2,34309.1,9427.7,46,0,4,350000.0
3210,6283,1038,3088,1672.8,22472.2,4615.8,37191.7,14457.2,5662.1,68,0,4,267000.0
10187,6060,2374,3530,17651.7,27858.3,16521.7,135664.1,87994.7,5329.2,0,0,2,305800.0
13789,6037,2177,25812,1268.6,37679.1,22419.5,96073.7,45020.6,14302.1,19,0,4,335000.0
11913,7508,2417,27538,18029.9,57774.3,31204.3,78008.8,40064.2,13354.1,27,0,4,386100.0
3694,7150,1241,122,6494.1,10461.7,9256.2,21660.5,2211.7,11216.4,66,0,4,372500.0
8620,5000,2605,110,6990.0,17910.4,7128.2,102823.6,54731.9,5835.7,0,0,2,318000.0
2210,5565,1443,0,4018.2,29229.8,11515.1,21186.6,21186.6,4735.9,65,0,1,102000.0
7738,7500,1549,972,15373.0,47858.0,93.1,64649.6,64649.6,5932.2,57,0,5,106400.0
578,10350,2400,21245,8261.4,22578.5,1709.9,46915.4,46287.7,6273.4,53,0,2,340000.0
1511,6000,1164,0,4268.7,30519.2,756.2,28462.1,28462.1,1257.4,62,0,2,78000.0
6505,7500,1659,54454,8935.1,36485.3,4613.5,51807.2,27718.0,8483.7,56,0,4,393000.0
12489,7500,2015,17000,15745.5,43958.6,34582.0,77666.8,31644.8,6745.4,38,0,4,375000.0
3214,8100,1057,19401,27.4,24957.9,2384.0,40142.2,17497.5,2589.7,55,0,4,327000.0
4012,8450,1627,0,5668.1,2370.4,1330.1,31817.7,14164.4,20178.7,47,0,5,865000.0
6889,2120,2229,4725,7597.5,64843.6,13116.7,67438.3,54387.5,2124.8,10,0,5,415000.0
414,5600,1746,440,2291.8,12242.5,1215.2,60886.2,55352.8,7636.4,65,0,4,200000.0
7142,7500,1293,811,12433.8,45365.9,1769.4,61878.7,61878.7,3812.7,30,0,5,239900.0
9419,3884,1617,1658,25437.3,23620.1,16580.7,122809.5,74700.8,1714.3,34,0,2,160000.0
10111,4000,2711,550,17419.3,28190.5,16775.1,136682.0,89060.9,6053.9,0,0,2,308000.0
5479,7400,1672,398,7803.6,22010.8,15359.8,78258.2,27373.0,3659.8,23,0,2,235000.0
426,5750,1381,24637,5286.4,15245.1,1700.6,60883.0,56389.5,5503.5,21,0,2,265000.0
621,17939,2219,17437,3229.2,28217.4,20.3,51133.3,51133.3,823.4,66,0,2,117500.0
2094,8905,2941,2991,1292.9,30995.0,1183.0,27190.1,23721.6,2254.9,69,1,4,310000.0
4999,14985,3847,0,9666.9,3956.9,3807.9,73690.8,28554.3,17308.6,13,0,5,695000.0
6435,7490,1400,1125,10321.5,33683.7,4923.8,50364.6,24556.2,7609.7,42,0,4,330000.0
2380,5200,1168,5806,2031.1,24296.5,3426.3,15872.4,15872.4,3221.0,23,0,4,290000.0
7375,7891,1561,770,241.7,18840.3,2000.9,60859.0,60859.0,447.4,59,0,2,196000.0
2340,5000,1445,10751,3949.2,23911.2,6133.1,14064.5,14064.5,595.5,11,0,4,380000.0
11336,3440,1473,6773,7152.1,65798.5,5623.0,62141.7,55987.4,4507.2,21,0,5,280000.0
265,7875,1480,3098,6655.6,20881.6,5652.7,53315.9,51362.3,6186.2,41,0,4,218000.0
5970,12501,3221,4960,3045.3,30885.4,16126.2,57898.0,13063.7,3256.2,0,0,4,756600.0
12142,5000,1792,1280,20202.5,53140.2,33570.8,79200.7,37667.6,13195.6,22,0,4,320000.0
10846,3005,1426,4336,6660.4,39495.0,27987.3,144453.8,95552.5,697.2,21,0,2,140000.0
11580,13910,2851,4704,5534.0,50593.6,18286.9,65370.5,38321.3,1851.7,18,0,4,474000.0
9944,7900,1251,3840,14437.1,34056.2,23938.0,132302.3,83152.9,5187.1,15,0,2,168000.0
13857,5000,2452,32132,2957.6,37270.0,23868.4,93102.3,42139.3,12100.7,16,0,2,345000.0
9961,7857,1440,48041,7635.8,38249.4,26773.1,143271.8,94458.4,984.8,10,0,2,195000.0
7049,7650,1787,3439,13236.2,64338.3,8879.6,59364.4,56148.8,2038.5,22,0,4,355000.0
13756,5084,1908,3075,776.8,39305.6,21824.0,99323.8,48255.2,16543.0,22,0,4,304500.0
9677,6120,1601,2240,16450.0,23595.3,17134.8,113243.8,64553.2,2868.2,1,0,2,227900.0
9712,5000,2233,3200,13768.3,16146.4,11090.6,108332.3,61011.3,374.4,0,0,4,323400.0
2088,5400,1805,0,752.2,33594.8,7035.7,24762.9,24762.9,5985.0,26,0,2,205000.0
13433,5000,1859,0,196.1,48006.5,34896.8,98780.7,48772.0,21500.5,13,0,4,296000.0
2142,5610,1260,0,2122.0,29501.4,5487.4,23761.8,23761.8,2330.2,67,1,4,117000.0
6253,7500,2149,5086,16120.8,43164.8,18570.4,63653.3,26265.3,1568.2,61,0,2,379000.0
10118,4945,1870,3420,17269.2,28335.7,16924.5,136738.0,89091.3,5937.7,0,0,2,250400.0
9144,8250,1725,238,10045.1,13114.0,2763.6,87807.0,41050.2,5773.4,32,0,2,239000.0
1082,5500,1311,3797,2878.2,47821.6,7286.1,42660.5,39673.0,10936.1,65,0,4,260000.0
1671,6480,1150,0,7246.4,28048.0,4889.6,33517.6,33517.6,1039.7,69,0,2,80000.0
9849,5001,2099,2053,12920.6,19574.2,12503.6,109067.0,60950.8,2427.7,17,0,2,172000.0
8079,7500,2650,23503,8404.7,48636.2,38287.9,92820.0,44229.6,18748.2,23,0,4,315000.0
6791,4500,3079,30320,8086.7,56821.6,10658.1,58814.8,46305.4,9892.6,0,0,5,829900.0
5145,16500,3280,28198,7152.9,6209.8,5739.2,66872.9,20988.3,17157.2,17,0,4,770000.0
1503,4350,1400,4328,4316.9,36691.7,4985.3,30269.5,30269.5,7429.8,0,0,2,175000.0
9562,3000,1440,728,20492.1,24530.5,19365.3,117259.3,68587.5,2272.0,11,0,2,130000.0
1971,5900,1312,38778,2632.9,20175.5,815.9,24443.0,24443.0,8397.1,36,0,5,475000.0
2608,11250,2213,10588,15267.7,4537.9,10.8,37004.3,26299.6,18233.2,47,0,5,2050000.0
3950,3300,1020,0,1509.7,5219.0,5230.8,20708.1,5541.5,10700.6,89,0,2,190500.0
4515,10500,1822,24231,6746.3,28702.4,5112.0,48466.3,18249.7,4504.8,62,0,4,322000.0
8233,7500,1911,5962,2525.5,23436.8,3282.6,94602.6,45401.6,4462.8,40,0,2,236000.0
316,7440,1234,854,3416.9,22415.8,4789.5,56408.5,54782.4,2759.4,31,0,1,130000.0
694,8610,1530,0,3795.3,39625.8,2653.4,37552.2,37552.2,10523.6,0,0,4,245000.0
5688,41818,3272,5184,3191.3,18376.5,16056.4,64732.5,14016.6,9796.6,50,0,2,560000.0
11839,6900,3462,0,9457.6,63981.3,33543.5,80860.3,47832.2,9496.0,12,0,4,437000.0
7585,10000,3222,21404,8280.1,31722.8,193.1,62816.2,62816.2,4503.7,54,0,4,275000.0
3411,6760,1787,0,1206.0,21173.6,1793.0,38354.9,14943.6,5200.4,51,0,4,369000.0
13449,5281,2648,550,50.0,49105.0,35874.4,99525.2,49631.2,22542.7,0,0,4,466100.0
10126,5415,2233,0,12275.8,33320.2,21925.8,139565.9,91242.2,3086.4,13,0,2,248500.0
2966,5775,2031,2862,9846.1,13228.9,5672.6,16738.2,8394.8,5993.6,28,0,2,230000.0
5709,15000,3262,5114,4273.3,23780.9,22445.4,69499.4,18473.8,4030.9,47,0,2,407000.0
8687,6000,1735,198,5721.6,18554.1,6057.5,101867.8,53602.8,5968.1,0,0,4,259000.0
6363,7500,1678,4181,13027.3,35451.2,9070.5,53904.7,23306.7,10597.9,43,0,4,343000.0
5312,8085,1130,0,9782.1,17559.4,6368.2,82468.0,32856.0,5236.7,56,0,2,120000.0
3094,5200,924,3427,7549.7,20036.0,5143.9,30032.0,9693.3,7190.0,70,0,4,220000.0
2882,6122,1131,3590,3332.0,19379.5,1426.6,17460.7,14773.3,1323.1,67,0,2,230000.0
7914,5076,1535,6194,16057.1,44513.2,1257.8,69004.4,69004.4,4971.2,17,0,4,235000.0
6567,4400,1536,1181,6641.8,35637.1,2127.4,49337.2,27918.9,6193.2,32,0,5,315000.0
5239,15376,3585,19071,14874.7,4308.7,1103.5,55992.2,17741.0,15414.4,41,0,4,955000.0
4139,5250,1786,3252,3160.8,9234.6,1730.4,28734.4,5940.2,16920.5,25,0,5,580000.0
7157,8000,1131,9749,6556.1,39456.6,1656.5,57137.0,57137.0,449.8,62,0,4,155000.0
3244,6512,1547,880,4269.5,21142.9,6237.9,34387.7,12049.6,8271.8,62,0,4,335000.0
8704,10310,1902,6528,3979.4,19718.6,4494.5,100592.9,52060.4,6227.6,25,0,2,200000.0
6886,2100,2121,5283,7626.9,64354.7,12868.6,66897.8,53893.3,2639.0,9,0,5,413000.0
3100,7020,1598,4138,1175.1,25688.2,2826.0,36968.4,16026.8,5196.3,67,0,4,310000.0
6463,8550,2600,35134,10663.5,40571.3,10073.0,57181.5,28832.3,6612.2,39,0,4,415000.0
8917,3756,1739,0,7898.8,13927.9,2171.8,93732.2,47089.2,2877.8,25,0,4,217000.0
11603,7800,1989,4259,12713.1,51776.5,22465.7,69667.9,36139.3,5652.6,42,0,4,300000.0
8446,26932,4219,10412,8200.9,24296.6,9208.4,104839.7,55463.2,10345.8,0,0,2,460000.0
1463,7000,1282,0,2239.6,35878.2,5346.8,28069.5,28069.5,6727.2,70,0,2,124000.0
7894,9996,1259,5856,19482.3,49749.6,1313.5,69880.5,69880.5,5660.0,35,0,5,220000.0
376,6780,1576,3493,3429.5,13637.5,2966.9,59365.0,54379.4,7768.3,26,0,4,320000.0
12084,14400,1845,20898,18574.3,47493.8,27145.2,71682.0,30059.0,5329.2,44,0,5,375000.0
10591,46223,3095,44140,5530.0,43866.6,28658.2,134031.3,83675.9,15461.4,26,0,2,420000.0
2216,10500,2091,0,3564.7,29698.2,11448.9,21724.0,21724.0,5105.3,62,0,4,180000.0
4209,6825,1868,1605,2943.5,11297.9,1195.6,35612.0,12752.5,11760.3,31,0,4,635000.0
12131,7600,2122,24438,19797.9,55670.7,30775.3,77240.2,38284.1,12243.0,39,0,4,365000.0
9894,9078,1867,0,25358.4,24060.2,17200.4,122350.5,74103.6,1063.9,14,0,2,240000.0
7966,13125,1404,7833,17381.5,43426.8,1216.5,66818.5,66818.5,2285.9,31,0,4,230000.0
11205,3385,1463,4967,6000.9,70828.9,6613.6,67623.3,60862.5,2632.2,20,0,5,260000.0
8302,7500,1170,4000,5726.2,23649.0,6040.5,92356.4,42732.6,3780.2,16,0,2,200000.0
12715,6961,3162,1494,2299.6,59630.8,49631.2,98458.0,52356.7,27434.3,3,0,2,429000.0
8253,10925,1785,2955,3816.0,24857.2,4613.0,94856.0,45350.3,5448.1,46,0,2,242500.0
13674,7500,2535,31021,4420.0,42763.4,25517.8,101033.8,50039.1,19571.7,21,0,4,350000.0
5369,8175,2091,17406,9698.8,20210.2,10373.5,81559.0,31182.4,3155.5,16,0,2,289000.0
3995,4900,1259,0,3214.2,2185.2,1815.7,25062.3,8981.3,13870.2,65,0,4,360000.0
3231,7814,1444,1268,354.5,24738.0,2999.9,39466.2,16945.6,3204.4,59,0,4,290000.0
2392,7200,1493,2428,4067.2,26374.8,5401.3,16997.0,16997.0,1709.4,86,0,1,90000.0
8059,5078,2655,2178,7085.3,46535.4,36120.5,91844.6,42819.4,17272.1,1,0,4,415000.0
2484,8400,2569,480,15909.8,1389.1,439.4,41797.0,30235.7,22411.7,52,0,4,929000.0
8296,19625,2448,28554,9024.9,29764.3,9853.2,96674.6,46306.3,8622.3,37,0,2,260000.0
8993,7326,2176,0,13821.7,9249.8,7958.4,88348.4,43498.9,9320.7,4,0,4,315000.0
8057,5986,2619,43649,7006.6,47272.4,36671.7,92619.7,43640.0,18094.8,4,0,4,435000.0
11245,7897,3944,35093,19196.8,68114.2,1575.6,69531.9,67192.1,1403.7,11,0,4,720000.0
2046,3188,1072,850,1708.7,24741.9,969.9,26709.8,26709.8,4379.7,92,0,1,125000.0
9969,8222,2028,2893,6720.9,39134.5,27668.2,143730.8,94815.1,337.5,11,0,2,212000.0
1254,9000,2093,24227,2584.7,47973.1,6468.9,43025.3,39528.5,10091.9,61,0,4,335000.0
952,9000,998,4171,3184.8,38091.5,484.2,53280.8,53280.8,3139.5,66,0,4,125000.0
9279,8800,1466,20278,12799.0,11069.4,2349.2,84296.8,37618.7,8176.8,17,0,4,285000.0
12767,8325,2068,0,12782.9,50863.3,43282.0,88253.7,41889.5,16980.1,32,0,4,335000.0
3910,7018,1747,1055,390.7,3753.7,2917.4,16828.0,9683.1,6175.1,26,0,4,499000.0
4984,15000,2884,0,8919.3,5259.4,5137.7,74640.0,28893.2,15972.8,14,0,5,600000.0
3166,7700,1198,336,5905.5,21260.5,3500.5,29907.9,10782.1,5559.0,56,0,4,310000.0
2932,4080,2276,5499,7338.9,9330.6,4822.6,11119.7,11119.7,5614.2,91,0,2,320000.0
